variable_id,variable_name,variable_label,definition,source,source_url,source_document,extraction_notes
navigated-core-hrsn-utilities-connected-community-service-provider,NN_CORE_UTILITIES_CNCT_CSP_SW,Navigated Core HRSN Utilities Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-connected-community-service-provider,data/raw/html/variable_page/0b5f66f202e4b71e8c5ea325da5df6f11869a9e5.html,
navigated-core-hrsn-utilities-indicator,NN_NVGTD_CORE_UTILITIES_SW,Navigated Core HRSN Utilities Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-indicator,data/raw/html/variable_page/e02da0e80b7b574a9d9cdc7a8a2e765abcd6719f.html,
navigated-core-hrsn-utilities-opted-out,NN_CORE_UTILITIES_OPTOUT_SW,Navigated Core HRSN Utilities Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-opted-out,data/raw/html/variable_page/48bee6163a59b325266242cc17890bb04bd05abc.html,
navigated-core-hrsn-utilities-outcome-unknown,NN_CORE_UTILITIES_OUTCM_UNK_SW,Navigated Core HRSN Utilities Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-outcome-unknown,data/raw/html/variable_page/dd8d48cde812dc98a3d550e0ad0eaea089a4313b.html,
navigated-core-hrsn-utilities-resolved,NN_CORE_UTILITIES_RSLVD_SW,Navigated Core HRSN Utilities Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-core-hrsn-utilities-resolved,data/raw/html/variable_page/3b717f827460d4ceb3d8cf6c1aa4c07829d47a17.html,
navigated-supplemental-hrsn-disability-attempts-reach-failed,NN_SPLMTL_DSBLTS_CNTCT_FAIL_SW,Navigated Supplemental HRSN Disability Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-attempts-reach-failed,data/raw/html/variable_page/eed5e23186ad24a76f1a308594cb797047968bcf.html,
navigated-supplemental-hrsn-disability-community-service-provider-unable-help,NN_SPLMTL_DSBLTS_CSP_UNAVBL_SW,Navigated Supplemental HRSN Disability Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-community-service-provider-unable-help,data/raw/html/variable_page/45c49fa21901c387130d8231d8cda6ded9cc54b3.html,
navigated-supplemental-hrsn-disability-connected-community-service-provider,NN_SPLMTL_DSBLTS_CNCT_CSP_SW,Navigated Supplemental HRSN Disability Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-connected-community-service-provider,data/raw/html/variable_page/d230811de68696fe0f3ec93713e7381f982fa0fe.html,
navigated-supplemental-hrsn-disability-indicator,NN_NVGTD_SPLMTL_DSBLTY_SW,Navigated Supplemental HRSN Disability Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-indicator,data/raw/html/variable_page/b72dd4daac9f9e233bec58a1869e1f53b4e42e71.html,
navigated-supplemental-hrsn-disability-opted-out,NN_SPLMTL_DSBLTS_OPTOUT_SW,Navigated Supplemental HRSN Disability Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-opted-out,data/raw/html/variable_page/0dac9c751d12dd12c122485a777715049357f030.html,
navigated-supplemental-hrsn-disability-outcome-unknown,NN_SPLMTL_DSBLTS_OUTCM_UNK_SW,Navigated Supplemental HRSN Disability Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-outcome-unknown,data/raw/html/variable_page/28202be5c683f93b5ea81e1b407521ffc6af03f9.html,
navigated-supplemental-hrsn-disability-resolved,NN_SPLMTL_DSBLTS_RSLVD_SW,Navigated Supplemental HRSN Disability Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-disability-resolved,data/raw/html/variable_page/b75f6c84b6602591d15d7f165b01d7307d2326a7.html,
navigated-supplemental-hrsn-education-attempts-reach-failed,NN_SPLMTL_EDCTN_CNTCT_FAIL_SW,Navigated Supplemental HRSN Education Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-attempts-reach-failed,data/raw/html/variable_page/d9ecdc67705da05b58375814373a8e0e0aa03f5a.html,
navigated-supplemental-hrsn-education-community-service-provider-unable-help,NN_SPLMTL_EDCTN_CSP_UNAVBL_SW,Navigated Supplemental HRSN Education Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-community-service-provider-unable-help,data/raw/html/variable_page/777aa1631c1755ffd770fa6c16e9116a3c88434a.html,
navigated-supplemental-hrsn-education-connected-community-service-provider,NN_SPLMTL_EDCTN_CNCT_CSP_SW,Navigated Supplemental HRSN Education Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-connected-community-service-provider,data/raw/html/variable_page/ef17e340527fe0ccd6e832c6ee09a88d493cf9df.html,
navigated-supplemental-hrsn-education-indicator,NN_NVGTD_SPLMTL_EDCTN_SW,Navigated Supplemental HRSN Education Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-indicator,data/raw/html/variable_page/cedeb0dee61c07d41f38ce0a1408c778b499d9a7.html,
navigated-supplemental-hrsn-education-opted-out,NN_SPLMTL_EDCTN_OPTOUT_SW,Navigated Supplemental HRSN Education Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-opted-out,data/raw/html/variable_page/2c70f4a861aaa263ff10e189409468bc0f356a84.html,
navigated-supplemental-hrsn-education-outcome-unknown,NN_SPLMTL_EDCTN_OUTCM_UNK_SW,Navigated Supplemental HRSN Education Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-outcome-unknown,data/raw/html/variable_page/4c1ec2d99b4020a25bf5251d0394a6c574c11db9.html,
navigated-supplemental-hrsn-education-resolved,NN_SPLMTL_EDCTN_RSLVD_SW,Navigated Supplemental HRSN Education Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-education-resolved,data/raw/html/variable_page/fa2eb44cfe2673aae7136a55ce134d879d84b9a5.html,
navigated-supplemental-hrsn-employment-attempts-reach-failed,NN_SPLMTL_EMPLYMT_CNTCT_FAIL_SW,Navigated Supplemental HRSN Employment Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-attempts-reach-failed,data/raw/html/variable_page/ab08be794469700e6d4e3c0ffe2f83d9b28d84ee.html,
navigated-supplemental-hrsn-employment-community-service-provider-unable-help,NN_SPLMTL_EMPLYMT_CSP_UNAVBL_SW,Navigated Supplemental HRSN Employment Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-community-service-provider-unable-help,data/raw/html/variable_page/60d6bf5e725d526ebdd6ff27270febbcbdf2acad.html,
navigated-supplemental-hrsn-employment-connected-community-service-provider,NN_SPLMTL_EMPLYMT_CNCT_CSP_SW,Navigated Supplemental HRSN Employment Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-connected-community-service-provider,data/raw/html/variable_page/54a7a2d6526745f37bff544ca0d53aa1a57d0cf9.html,
navigated-supplemental-hrsn-employment-indicator,NN_NVGTD_SPLMTL_EMPLYMT_SW,Navigated Supplemental HRSN Employment Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-indicator,data/raw/html/variable_page/7856ddc400f6d34e104910f7609f66d39c80f69b.html,
navigated-supplemental-hrsn-employment-opted-out,NN_SPLMTL_EMPLYMT_OPTOUT_SW,Navigated Supplemental HRSN Employment Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-opted-out,data/raw/html/variable_page/1353e0129445ce69b911b518e4f9f1748f67c98e.html,
navigated-supplemental-hrsn-employment-outcome-unknown,NN_SPLMTL_EMPLYMT_OUTCM_UNK_SW,Navigated Supplemental HRSN Employment Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-outcome-unknown,data/raw/html/variable_page/75ab7a0ca0ab6ccd4539e7c67ee21b731ea5e7b2.html,
navigated-supplemental-hrsn-employment-resolved,NN_SPLMTL_EMPLYMT_RSLVD_SW,Navigated Supplemental HRSN Employment Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-employment-resolved,data/raw/html/variable_page/6733e906ae77bde0846fbb0706e681d613374db1.html,
navigated-supplemental-hrsn-family-and-community-support-attempts-reach-failed,NN_SPLMT_FMLY_CMNT_CNTCT_FAIL_SW,Navigated Supplemental HRSN Family and Community Support Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-attempts-reach-failed,data/raw/html/variable_page/b361d6ad9c412b343621f0c6af38d12a75d7cbd2.html,
navigated-supplemental-hrsn-family-and-community-support-community-service,NN_SPLMT_FMLY_CMNT_CSP_UNAVBL_SW,Navigated Supplemental HRSN Family and Community Support Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-community-service,data/raw/html/variable_page/1fd2608b958f85762fda939be5ed045e0cc6a268.html,
navigated-supplemental-hrsn-family-and-community-support-connected-community,NN_SPLMT_FMLY_CMNT_CNCT_CSP_SW,Navigated Supplemental HRSN Family and Community Support Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-connected-community,data/raw/html/variable_page/754de74d7f13b687b798fafac5399c91650a1626.html,
navigated-supplemental-hrsn-family-and-community-support-indicator,NN_NVGTD_SPLMTL_FMLY_CMNTY_SW,Navigated Supplemental HRSN Family and Community Support Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-indicator,data/raw/html/variable_page/7d3afd4845c3eff889d2be36e8dce398a8eebcd9.html,
navigated-supplemental-hrsn-family-and-community-support-opted-out,NN_NVGTD_SPLMTL_PHYS_ACTVTY_SW,Navigated Supplemental HRSN Family and Community Support Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-opted-out,data/raw/html/variable_page/4a784120321fa129ea2e53c49c93e15fb7a28cfd.html,
navigated-supplemental-hrsn-family-and-community-support-outcome-unknown,NN_SPLMT_FMLY_CMNT_OUTCM_UNK_SW,Navigated Supplemental HRSN Family and Community Support Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-outcome-unknown,data/raw/html/variable_page/56ef1c6f86a73b4d79525855fb125235301aa75b.html,
navigated-supplemental-hrsn-family-and-community-support-resolved,NN_SPLMT_FMLY_CMNT_RSLVD_SW,Navigated Supplemental HRSN Family and Community Support Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-family-and-community-support-resolved,data/raw/html/variable_page/3a326d801e1c8896c6608f9e6efb6413237507d4.html,
navigated-supplemental-hrsn-financial-strain-attempts-reach-failed,NN_SPLMTL_FINCL_CNTCT_FAIL_SW,Navigated Supplemental HRSN Financial Strain Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-attempts-reach-failed,data/raw/html/variable_page/92930be2038bbdc868abdd9873922a063764377f.html,
navigated-supplemental-hrsn-financial-strain-community-service-provider-unable,NN_SPLMTL_FINCL_CSP_UNAVBL_SW,Navigated Supplemental HRSN Financial Strain Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-community-service-provider-unable,data/raw/html/variable_page/198307d44f74a846e730073c27f4d2a45e8c7ccd.html,
navigated-supplemental-hrsn-financial-strain-connected-community-service,NN_SPLMTL_FINCL_CNCT_CSP_SW,Navigated Supplemental HRSN Financial Strain Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-connected-community-service,data/raw/html/variable_page/162d744cf88382932111f96b2e4f86c4dff5184c.html,
navigated-supplemental-hrsn-financial-strain-indicator,NN_NVGTD_SPLMTL_FINCL_SW,Navigated Supplemental HRSN Financial Strain Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-indicator,data/raw/html/variable_page/19dffab6eb3f1e2b99edeaac8d25f71704074e56.html,
navigated-supplemental-hrsn-financial-strain-opted-out,NN_SPLMTL_FINCL_OPTOUT_SW,Navigated Supplemental HRSN Financial Strain Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-opted-out,data/raw/html/variable_page/188b831faf1bf477c9e4420bfaae00c57342d4c4.html,
navigated-supplemental-hrsn-financial-strain-outcome-unknown,NN_SPLMTL_FINCL_OUTCM_UNK_SW,Navigated Supplemental HRSN Financial Strain Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-outcome-unknown,data/raw/html/variable_page/d4f7a04ad5874f5c7d2873bd048298adca27e483.html,
navigated-supplemental-hrsn-financial-strain-resolved-0,,Navigated Supplemental HRSN Financial Strain Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-financial-strain-resolved-0,data/raw/html/variable_page/0441760ac98219cb120b0e8a4f79644826e77f43.html,variable name not found on page
navigated-supplemental-hrsn-mental-health-attempts-reach-failed-0,NN_SPLMTL_MH_CNTCT_FAIL_SW,Navigated Supplemental HRSN Mental Health Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-attempts-reach-failed-0,data/raw/html/variable_page/85c32921252d9d62e4ecfb39973482aca3bf2519.html,
navigated-supplemental-hrsn-mental-health-community-service-provider-unable-help,NN_SPLMTL_MH_CSP_UNAVBL_SW,Navigated Supplemental HRSN Mental Health Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-community-service-provider-unable-help,data/raw/html/variable_page/78b404d2d5240cbda5e0ca4832c3fec49707348c.html,
navigated-supplemental-hrsn-mental-health-connected-community-service-provider-0,NN_SPLMTL_MH_CNCT_CSP_SW,Navigated Supplemental HRSN Mental Health Connected to Community Service Provider,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-connected-community-service-provider-0,data/raw/html/variable_page/5bbdfeacb3213ac78f55639e2d866e0f22ead26a.html,
navigated-supplemental-hrsn-mental-health-indicator,NN_NVGTD_SPLMTL_MH_SW,Navigated Supplemental HRSN Mental Health Indicator,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-indicator,data/raw/html/variable_page/428ccf532d671c6071303589cd218327f993ec6b.html,
navigated-supplemental-hrsn-mental-health-opted-out,NN_SPLMTL_MH_OPTOUT_SW,Navigated Supplemental HRSN Mental Health Opted Out,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-opted-out,data/raw/html/variable_page/7305cf02d92b6e2152713c0314edd4b8ce1451bc.html,
navigated-supplemental-hrsn-mental-health-outcome-unknown,NN_SPLMTL_MH_OUTCM_UNK_SW,Navigated Supplemental HRSN Mental Health Outcome Unknown,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-outcome-unknown,data/raw/html/variable_page/189f5eca4e098fcca5c1d7e3123330df135b5f40.html,
navigated-supplemental-hrsn-mental-health-resolved,NN_SPLMTL_MH_RSLVD_SW,Navigated Supplemental HRSN Mental Health Resolved,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-mental-health-resolved,data/raw/html/variable_page/ea020d67377dd8e0c6935ba733afee38dbeeefb4.html,
navigated-supplemental-hrsn-physical-activity-attempts-reach-failed,NN_SPLMT_PHYS_ACT_CNTCT_FAIL_SW,Navigated Supplemental HRSN Physical Activity Attempts to Reach Failed,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-physical-activity-attempts-reach-failed,data/raw/html/variable_page/3a13d470d34a0ddf8f818a7a946728202cb3605c.html,
navigated-supplemental-hrsn-physical-activity-community-service-provider-unable,NN_SPLMT_PHYS_ACT_CSP_UNAVBL_SW,Navigated Supplemental HRSN Physical Activity Community Service Provider Unable to Help,,resdac_variable_page,https://resdac.org/cms-data/variables/navigated-supplemental-hrsn-physical-activity-community-service-provider-unable,data/raw/html/variable_page/691e6ce14ad0e4d690000984127c5b64c39495af.html,
